"ThreadID","AuthorID","Date","Time","WC","Analytic","Clout","Authentic","Tone","ppron","i","we","you","shehe","they","posemo","negemo","anx","anger","sad","focuspast","focuspresent","focusfuture"
659289,195149,"2009-11-21","08:11",257,22.39,78.18,9.78,69.76,11.28,3.5,1.17,1.17,3.5,1.95,3.11,0.78,0,0.39,0,1.95,15.56,1.95
578212,176018,"2009-03-06","05:04",26,99,64.99,17.46,25.77,3.85,3.85,0,0,0,0,7.69,7.69,0,7.69,0,3.85,3.85,0
342773,40817,"2006-11-18","18:52",81,77.6,64.46,1.22,1,4.94,1.23,1.23,0,0,2.47,1.23,7.41,0,2.47,0,1.23,8.64,0
310604,93243,"2006-07-21","03:19",70,16.23,98.85,70.81,78.19,17.14,2.86,8.57,4.29,0,1.43,2.86,0,0,0,0,2.86,20,0
719821,166362,"2010-09-10","02:15",251,77.42,65.5,70.91,19.8,5.98,3.19,0,0,2.39,0.4,1.2,1.59,0.8,0.8,0.4,7.17,4.78,0
365134,102492,"2007-04-23","07:49",519,85.04,57.64,30.38,69.36,2.5,0.19,0,1.35,0.19,0.77,2.89,0.58,0.39,0,0,4.62,6.74,1.35
263148,42460,"2006-01-18","05:19",11,79.25,18.16,31.94,25.77,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0
214818,118,"2005-07-01","09:38",56,79.57,50,52.86,6.15,8.93,3.57,0,3.57,0,1.79,3.57,5.36,3.57,0,0,1.79,14.29,3.57
38519,118,"2002-10-06","07:43",39,89.98,39.87,17.46,73.64,0,0,0,0,0,0,2.56,0,0,0,0,5.13,7.69,0
555660,217565,"2010-11-05","05:24",29,10.67,98.06,26.55,99,17.24,6.9,0,6.9,3.45,0,6.9,0,0,0,0,0,17.24,3.45
354328,92679,"2007-01-21","05:08",8,1,50,74.76,1,12.5,0,0,0,0,12.5,0,25,0,25,0,0,12.5,12.5
708455,214068,"2010-05-16","18:40",36,13.24,60.95,23.51,25.77,5.56,0,0,0,0,5.56,0,0,0,0,0,2.78,8.33,2.78
389413,-1,"2007-05-23","04:11",33,31.44,72.77,93.94,25.77,12.12,6.06,0,6.06,0,0,0,0,0,0,0,12.12,12.12,0
39562,-1,"2002-10-29","17:16",40,51.43,30.86,15.86,72.57,2.5,2.5,0,0,0,0,2.5,0,0,0,0,0,12.5,5
106521,35944,"2003-12-30","02:03",150,80.09,74.76,79.76,63.69,11.33,4.67,0.67,1.33,2,2.67,2.67,0.67,0,0,0,7.33,6,0
303200,83436,"2006-06-19","18:11",68,73.36,88.03,14.7,1.76,5.88,0,1.47,0,2.94,1.47,0,2.94,0,1.47,0,4.41,10.29,1.47
53636,118,"2003-01-30","03:28",28,88.66,23.75,96.82,1,7.14,3.57,0,3.57,0,0,3.57,7.14,0,3.57,0,3.57,10.71,0
447033,140110,"2008-02-12","06:57",49,56.05,41.92,3.63,1,10.2,4.08,0,0,0,6.12,2.04,8.16,2.04,0,2.04,0,12.24,0
341876,77446,"2006-11-15","04:03",4,99,99,1,99,0,0,0,0,0,0,25,0,0,0,0,0,0,0
441865,83488,"2007-12-04","00:04",32,89.26,37.72,1,25.77,9.38,3.12,3.12,0,3.12,0,3.12,3.12,0,0,0,6.25,9.38,0
489124,144903,"2008-05-11","17:37",19,99,98.19,50.35,99,0,0,0,0,0,0,21.05,0,0,0,0,0,5.26,0
534108,5123,"2008-10-25","04:18",262,26.27,78.87,73.73,1,11.07,0.76,0,4.2,1.91,4.2,1.15,5.34,0.76,4.2,0.38,3.82,14.5,0.76
551646,19984,"2008-12-19","21:50",59,50.46,91.23,1,57.83,10.17,1.69,0,5.08,1.69,1.69,1.69,0,0,0,0,8.47,10.17,1.69
273963,82487,"2006-02-27","04:31",114,48.42,12.71,77.02,41.64,11.4,7.89,0,0,3.51,0,2.63,1.75,0,0,0,10.53,3.51,0
387962,95861,"2007-05-19","18:16",5,99,50,43.37,99,0,0,0,0,0,0,20,0,0,0,0,0,0,0
143329,32449,"2004-07-19","05:02",32,99,73.4,18.52,81.93,0,0,0,0,0,0,3.12,0,0,0,0,0,6.25,0
218736,38837,"2005-07-17","13:44",11,56.58,96.52,31.94,25.77,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0
389683,47875,"2007-05-22","23:16",2,1.8,50,1,99,0,0,0,0,0,0,50,0,0,0,0,0,0,0
365134,62897,"2007-04-20","07:15",159,58.17,71.43,40.1,16.74,10.69,3.77,0.63,5.03,0,1.26,2.52,3.14,0,2.52,0.63,5.03,6.92,1.26
74185,22606,"2003-06-13","21:20",32,46.07,62.28,1,1,6.25,0,0,6.25,0,0,6.25,15.62,0,12.5,0,0,15.62,0
453352,8078,"2008-01-21","04:44",18,60.8,50,1,25.77,5.56,5.56,0,0,0,0,5.56,5.56,0,5.56,0,0,11.11,5.56
484271,143610,"2008-04-25","05:11",120,10.15,53.33,48.89,98.78,11.67,3.33,1.67,0,0,6.67,5.83,0,0,0,0,5,15,2.5
22934,3852,"2002-05-22","10:03",72,64.56,39.05,31.19,8.95,2.78,1.39,0,0,0,1.39,1.39,2.78,0,1.39,0,0,8.33,0
513224,83488,"2008-08-11","01:20",33,79.25,61.92,2.4,99,0,0,0,0,0,0,6.06,0,0,0,0,0,9.09,3.03
829409,231141,"2011-09-04","23:20",161,92.84,79.04,38.54,48.84,5.59,0.62,0,1.24,0,3.73,1.86,0.62,0,0.62,0,2.48,9.94,2.48
32753,2703,"2002-08-17","22:43",47,59.82,98.27,65.58,66.07,10.64,0,6.38,4.26,0,0,2.13,0,0,0,0,0,12.77,4.26
127115,149762,"2010-09-14","09:30",61,86.72,56.52,72.51,7.09,11.48,6.56,0,0,0,4.92,1.64,3.28,0,1.64,0,3.28,9.84,0
573726,138112,"2009-02-22","10:41",227,58.14,55.25,56.8,97.65,6.61,4.41,0,2.2,0,0,5.73,0.44,0,0.44,0,3.08,12.33,1.32
206599,22029,"2005-07-04","07:12",113,71.88,92.15,4.2,59.28,11.5,1.77,0,6.19,3.54,0,1.77,0,0,0,0,3.54,8.85,0.88
296985,43162,"2006-06-15","02:29",67,99,55.93,49.3,99,1.49,0,0,0,0,1.49,5.97,0,0,0,0,1.49,7.46,0
288442,88480,"2006-04-23","19:16",108,84.17,79.76,45.81,13.28,4.63,1.85,0,1.85,0,0.93,0,0.93,0,0,0,4.63,9.26,0
250916,82180,"2005-12-02","02:57",49,76.89,41.92,59.54,25.77,8.16,6.12,0,2.04,0,0,2.04,2.04,2.04,0,0,8.16,6.12,0
479170,83344,"2008-04-09","04:35",149,88.03,70.45,61.93,4.89,1.34,0,0.67,0,0,0.67,2.01,4.03,0,3.36,0.67,4.7,5.37,0.67
429603,133366,"2007-10-20","23:28",166,85.93,72.65,69.72,3.2,7.83,3.01,3.01,0.6,0,1.2,0.6,3.01,0.6,1.81,0,6.63,4.82,2.41
259058,34292,"2006-01-01","10:47",12,80.75,95.2,1,25.77,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0
466035,47875,"2010-01-31","08:34",8,99,89.42,7.84,99,0,0,0,0,0,0,25,0,0,0,0,0,0,0
607793,151286,"2009-06-30","07:19",31,70.64,83.34,39.18,83.22,0,0,0,0,0,0,6.45,3.23,0,0,0,3.23,9.68,0
748440,54886,"2010-10-12","23:51",40,90.06,69.14,99,1,0,0,0,0,0,0,2.5,7.5,0,7.5,0,0,2.5,0
810720,83488,"2011-06-29","07:34",39,76.78,39.87,17.46,25.77,5.13,2.56,2.56,0,0,0,5.13,5.13,0,2.56,0,2.56,10.26,5.13
144599,42019,"2004-07-28","08:40",11,98.22,50,2.4,25.77,9.09,0,0,0,9.09,0,0,0,0,0,0,9.09,18.18,0
683823,54960,"2010-02-21","00:37",28,5.53,50,4.35,25.77,3.57,3.57,0,0,0,0,3.57,3.57,0,3.57,0,7.14,21.43,0
274194,72197,"2006-03-02","03:38",50,67.87,50,12.17,1,4,2,0,2,0,0,4,8,0,0,4,4,8,0
259967,85592,"2006-01-06","08:10",7,5.53,1,89.63,99,14.29,14.29,0,0,0,0,14.29,0,0,0,0,0,0,0
363841,107588,"2007-02-12","08:58",604,60.19,64.84,29.19,14.37,8.11,2.15,1.49,0.5,0.5,3.48,3.15,3.97,1.32,1.99,0.5,0.33,11.42,1.66
175087,9183,"2005-01-02","00:18",12,60.8,95.2,1.79,99,8.33,0,0,0,0,8.33,8.33,0,0,0,0,0,16.67,0
350256,106123,"2006-12-27","02:30",19,21.43,1.81,99,97.58,10.53,10.53,0,0,0,0,5.26,0,0,0,0,10.53,10.53,0
179689,106544,"2007-01-13","12:03",32,84.57,5.92,95.6,1.42,9.38,9.38,0,0,0,0,0,3.12,0,3.12,0,0,6.25,6.25
273089,59337,"2006-02-27","08:55",16,1,10.58,7.84,99,18.75,12.5,0,6.25,0,0,12.5,6.25,0,6.25,0,0,31.25,0
330427,-1,"2006-10-07","19:10",117,94.35,60.13,4.97,6.64,0.85,0,0,0,0.85,0,0,1.71,0,0,0,3.42,11.11,0
14575,1038,"2002-03-05","20:31",82,16.48,95.59,56.3,25.77,12.2,3.66,7.32,0,0,1.22,2.44,2.44,2.44,0,0,2.44,20.73,0
311553,47875,"2006-07-22","08:18",108,58.22,67.82,23.51,95.19,7.41,2.78,0.93,1.85,1.85,0,5.56,0.93,0,0.93,0,0,15.74,2.78
231935,1613,"2006-05-11","21:13",48,97.17,50,84.47,65.25,6.25,6.25,0,0,0,0,4.17,2.08,0,2.08,0,0,10.42,4.17
191868,39864,"2006-04-05","10:24",29,22.59,24.51,95.26,85.87,10.34,6.9,3.45,0,0,0,6.9,3.45,3.45,0,0,0,17.24,6.9
104567,1582,"2004-08-16","06:49",174,83.44,61.32,73.19,97.32,8.62,5.75,1.15,0.57,1.15,0,5.17,0,0,0,0,5.75,5.17,1.15
381758,114627,"2007-04-23","01:33",45,92.84,50,18.21,25.77,6.67,2.22,0,0,0,4.44,0,0,0,0,0,8.89,8.89,0
344605,-1,"2006-11-29","18:59",53,69.89,82.73,2.73,25.77,9.43,3.77,0,1.89,3.77,0,0,0,0,0,0,5.66,9.43,0
377140,119998,"2007-04-01","21:56",6,1,1,98.01,25.77,33.33,33.33,0,0,0,0,0,0,0,0,0,0,16.67,0
222443,47686,"2005-08-09","06:19",33,56.58,61.92,16.48,1.59,6.06,0,3.03,0,0,3.03,0,3.03,0,0,0,3.03,9.09,3.03
788588,220482,"2011-03-23","04:16",161,32.88,45.07,87.66,36.71,13.04,9.32,0,1.24,0,2.48,2.48,1.86,0,1.86,0,6.83,4.97,0.62
318041,103588,"2006-08-13","00:54",20,65.29,30.86,15.86,25.77,15,10,0,0,0,5,0,0,0,0,0,5,20,0
791523,229430,"2011-04-03","16:48",21,10.46,1,89.63,95.81,14.29,14.29,0,0,0,0,4.76,0,0,0,0,9.52,14.29,0
237443,76418,"2005-10-12","23:48",26,1,12.43,98.79,1,26.92,11.54,0,0,0,15.38,0,3.85,0,0,0,3.85,19.23,7.69
284538,79334,"2006-04-08","21:34",74,25.48,44.63,1,1,5.41,1.35,0,1.35,2.7,0,0,4.05,0,1.35,0,2.7,10.81,1.35
277680,88229,"2006-03-13","18:39",34,95.28,81.12,1,25.77,8.82,0,2.94,0,5.88,0,2.94,2.94,2.94,0,0,2.94,0,2.94
358138,5442,"2007-01-30","23:33",530,32.18,76.9,28.25,22.84,9.06,1.51,0.57,2.83,0.75,3.4,2.26,2.45,0.38,1.7,0.19,4.15,11.7,0.57
280431,-1,"2006-03-27","05:10",75,72.8,60.53,20.24,25.77,8,2.67,1.33,1.33,0,2.67,2.67,2.67,0,0,0,2.67,12,1.33
333574,53655,"2007-04-03","09:00",44,25.9,8.65,74.76,68.66,2.27,2.27,0,0,0,0,4.55,2.27,0,0,0,4.55,13.64,0
681711,208472,"2010-03-11","07:36",41,72.34,59.64,7.12,3.09,7.32,2.44,2.44,2.44,0,0,0,2.44,0,0,2.44,2.44,7.32,0
309286,12061,"2006-07-25","00:45",247,95.48,65.74,14.21,3.13,1.62,0,0,0.81,0,0.81,0.81,3.24,0.81,2.83,0,3.64,5.26,0.4
517057,118148,"2008-08-27","04:56",13,97.77,77.92,17.46,25.77,7.69,0,0,0,0,7.69,0,0,0,0,0,0,7.69,0
622883,180051,"2009-07-22","05:01",28,88.66,50,52.86,25.77,0,0,0,0,0,0,0,0,0,0,0,3.57,10.71,0
300754,118,"2006-06-11","03:47",133,83.67,75.08,35.66,54.07,9.02,1.5,0,2.26,5.26,0,1.5,0,0,0,0,9.77,3.76,1.5
274194,62799,"2007-02-24","13:28",248,61.17,74.07,76.84,25.77,9.68,4.44,2.42,2.42,0,0.4,3.23,3.23,1.21,1.21,0.4,0.81,14.92,0.81
138601,42019,"2004-06-19","00:30",17,41.45,96.11,1,1,11.76,0,0,0,11.76,0,0,5.88,0,5.88,0,0,11.76,0
373611,48201,"2007-03-21","15:23",80,30.86,30.86,35.37,25.77,2.5,0,2.5,0,0,0,1.25,1.25,0,0,1.25,2.5,17.5,1.25
411369,54960,"2009-06-02","07:11",63,40.66,43.69,47.57,55.71,7.94,3.17,0,0,0,4.76,3.17,1.59,0,1.59,0,0,14.29,0
361657,34292,"2007-02-04","22:59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101160,34466,"2003-11-23","20:20",40,99,69.14,86.07,72.57,2.5,0,0,2.5,0,0,2.5,0,0,0,0,0,5,0
242053,34292,"2005-10-28","02:04",9,92.84,50,4.97,99,0,0,0,0,0,0,22.22,0,0,0,0,0,33.33,0
104567,1582,"2004-08-15","21:31",26,9.98,22.08,94.81,25.77,15.38,11.54,0,0,3.85,0,0,0,0,0,0,3.85,19.23,3.85
829095,83262,"2011-11-01","03:06",207,56.08,84.49,15.76,25.77,6.28,0.97,1.93,1.45,1.93,0,2.9,2.9,0.48,0.97,0.48,3.38,14.01,2.42
232180,22606,"2005-09-19","06:17",90,41.99,54.43,90.56,25.77,10,3.33,0,2.22,3.33,1.11,2.22,2.22,0,2.22,0,1.11,8.89,2.22
286888,-1,"2006-04-22","20:29",133,21.43,85.38,69.5,25.77,15.79,5.26,3.01,7.52,0,0,3.01,3.01,0,2.26,0,0.75,13.53,1.5
199656,22029,"2005-04-21","10:40",364,30.23,81.77,28.45,45.98,13.74,5.49,0.27,6.59,0.82,0.55,2.47,1.37,0.27,0.55,0,1.37,11.81,0.55
56192,3785,"2003-02-12","09:16",84,67.14,54.73,13.15,10.67,3.57,1.19,1.19,0,0,1.19,2.38,3.57,3.57,0,0,10.71,8.33,2.38
191868,41237,"2005-06-24","10:10",52,42.69,35.01,83.83,5.37,7.69,5.77,0,1.92,0,0,0,1.92,0,0,0,7.69,15.38,0
125213,30025,"2004-04-03","05:33",24,60.8,99,1,1,12.5,0,12.5,0,0,0,0,12.5,0,8.33,0,0,12.5,0
677380,203628,"2010-02-02","04:46",58,92.84,84.96,47.93,25.77,6.9,0,5.17,1.72,0,0,0,0,0,0,0,0,12.07,3.45
211284,22029,"2005-06-17","23:23",68,87.47,61.58,1,99,2.94,2.94,0,0,0,0,10.29,0,0,0,0,4.41,7.35,0
297041,42408,"2006-08-22","03:35",151,42.41,27.57,84.75,16.32,6.62,5.3,0.66,0.66,0,0,1.99,2.65,0,1.32,0,4.64,17.22,1.32
558150,152588,"2009-01-09","11:17",204,78.79,76.89,26.08,85.67,6.37,2.94,3.43,0,0,0,5.88,2.45,0,0.49,0,0.49,10.78,2.94
242113,77609,"2005-11-04","01:16",30,24.86,63.05,23.51,1,10,0,0,10,0,0,0,6.67,0,3.33,0,3.33,10,6.67
397302,51993,"2007-06-27","10:38",26,64.27,64.99,63.54,89.84,11.54,7.69,0,3.85,0,0,3.85,0,0,0,0,11.54,15.38,0
472752,149762,"2008-06-09","22:17",443,84.06,53.61,91.78,22.28,9.26,6.55,0.45,0.68,0,1.58,1.35,1.58,0.23,0.68,0,5.64,7,0.68
252620,83450,"2005-12-27","20:40",129,80.37,65.1,21.56,3.52,7.75,3.88,0.78,0.78,2.33,0,0.78,3.1,0.78,2.33,0,3.1,10.85,0
371734,109981,"2007-03-16","22:41",104,89.57,35.01,38.39,43.27,4.81,3.85,0,0.96,0,0,0.96,0,0,0,0,5.77,6.73,0
29936,1038,"2002-07-25","23:58",74,50.66,94.74,10.62,51.03,12.16,2.7,8.11,0,1.35,0,4.05,2.7,0,1.35,0,2.7,16.22,2.7
138789,43162,"2004-06-24","08:06",59,1.58,75.12,56.85,99,11.86,1.69,6.78,0,0,3.39,6.78,0,0,0,0,0,16.95,10.17
331415,90627,"2006-10-06","02:27",3,92.84,50,1,25.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258009,83450,"2005-12-28","13:08",106,57.31,88.99,7.28,25.77,7.55,0,1.89,2.83,0,2.83,0.94,0.94,0,0,0,0.94,13.21,2.83
322654,53655,"2006-08-29","04:27",387,86.33,65.1,39.35,49.84,4.13,1.03,0.52,1.03,0,1.55,3.36,2.07,0.78,0.78,0,2.07,8.01,3.88
179689,115438,"2008-01-29","00:38",240,75.51,69.14,51.67,32.94,8.33,5.42,1.67,0.42,0.83,0,2.92,2.5,0,0.83,0.42,7.5,9.58,0.83
10133,3785,"2002-01-19","19:02",45,1.51,94.01,29.55,25.77,15.56,2.22,11.11,0,0,2.22,2.22,2.22,0,2.22,0,0,22.22,0
783939,119544,"2011-03-06","17:31",39,42.69,69.6,17.46,1,10.26,2.56,2.56,0,0,5.13,0,5.13,0,2.56,0,5.13,10.26,0
265478,32249,"2006-01-26","21:59",119,91.99,92.33,20.09,57.55,3.36,0,1.68,0.84,0,0.84,3.36,1.68,0,0.84,0,6.72,3.36,0
751083,110,"2010-10-23","04:31",91,42.69,50,41.95,99,10.99,6.59,1.1,1.1,1.1,1.1,8.79,0,0,0,0,2.2,8.79,1.1
426075,128505,"2007-10-05","02:28",25,20.57,34.44,20.24,25.77,12,4,0,0,0,8,0,0,0,0,0,16,4,0
551691,136153,"2008-12-15","10:33",57,86.18,97.28,28.23,99,14.04,1.75,7.02,3.51,1.75,0,8.77,0,0,0,0,1.75,7.02,0
169874,51993,"2004-12-06","22:17",10,92.84,97.69,99,25.77,10,0,0,10,0,0,0,0,0,0,0,0,40,0
337813,110331,"2006-10-31","02:03",299,52.19,57.95,27.39,3.46,8.03,3.34,2.01,0.67,0.67,1.34,3.01,5.35,3.01,2.01,0.33,2.01,12.37,3.01
211963,57471,"2005-06-18","00:22",47,84.34,66.48,51.84,4.35,8.51,2.13,0,2.13,0,4.26,2.13,4.26,0,2.13,0,0,10.64,2.13
48436,11536,"2002-12-24","10:11",6,92.84,50,1,99,0,0,0,0,0,0,16.67,0,0,0,0,0,16.67,0
638259,149762,"2009-09-30","23:54",251,63.86,57.89,50.77,14.72,5.58,2.39,0.4,0.8,0.4,1.59,1.59,2.39,0,1.59,0,2.39,14.34,1.99
240693,73475,"2005-10-24","08:03",59,64.62,99,1.88,1,10.17,0,6.78,1.69,1.69,0,0,3.39,0,3.39,0,3.39,11.86,0
296950,84364,"2006-05-25","00:39",21,40.66,50,37.24,25.77,14.29,4.76,0,0,4.76,4.76,4.76,4.76,0,0,4.76,14.29,14.29,0
303058,55246,"2006-06-19","02:30",59,76.97,75.12,3.58,1,6.78,1.69,0,0,0,5.08,1.69,6.78,1.69,1.69,3.39,1.69,10.17,0
727690,58739,"2010-08-11","16:42",158,64.79,81.22,11.92,36.94,10.76,0,1.27,0,0,9.49,4.43,3.8,0,1.9,0,0,10.76,0
442550,123723,"2007-12-06","05:36",73,85.84,86.35,1,92,5.48,2.74,0,2.74,0,0,5.48,1.37,0,0,1.37,1.37,12.33,0
567090,165083,"2009-02-04","04:08",159,90.04,40.06,13.8,82.19,1.89,0.63,0,0,0,1.26,3.14,0,0,0,0,2.52,10.69,0
349307,40817,"2006-12-20","21:06",17,58.07,72.17,28.81,98.87,5.88,0,0,5.88,0,0,5.88,0,0,0,0,0,11.76,0
392701,125249,"2007-06-05","01:26",44,25.9,24.76,96.4,25.77,9.09,4.55,0,0,0,4.55,2.27,2.27,0,2.27,0,9.09,4.55,0
347098,53655,"2006-12-19","22:16",24,37.39,79.76,48.89,92.4,12.5,4.17,0,8.33,0,0,12.5,8.33,0,8.33,0,4.17,16.67,0
436401,93243,"2007-11-12","04:53",60,15.01,15.86,54.43,57.28,5,5,0,0,0,0,1.67,0,0,0,0,1.67,15,0
773564,229373,"2011-02-01","03:12",109,98.72,53.67,8.71,25.77,2.75,1.83,0.92,0,0,0,6.42,6.42,0.92,0,0,0,7.34,0.92
345980,83488,"2006-12-07","06:45",11,79.25,50,2.4,25.77,18.18,9.09,0,0,9.09,0,0,0,0,0,0,0,9.09,0
404456,120287,"2007-08-05","03:18",14,13.85,1.67,99,99,14.29,14.29,0,0,0,0,7.14,0,0,0,0,7.14,7.14,0
283958,79334,"2006-11-11","21:34",40,77.33,69.14,15.86,25.77,5,2.5,0,2.5,0,0,0,0,0,0,0,2.5,17.5,0
292775,88480,"2006-05-09","22:23",65,17.02,67.77,1,7.8,9.23,1.54,0,0,7.69,0,1.54,3.08,0,1.54,0,9.23,9.23,0
22117,1038,"2002-05-22","07:57",100,54.27,72.57,90.87,80.22,7,3,2,1,0,1,3,0,0,0,0,1,15,4
274194,83270,"2006-03-05","07:47",84,75.78,23.75,9.4,25.77,3.57,3.57,0,0,0,0,3.57,3.57,0,1.19,2.38,0,11.9,0
667971,159198,"2009-12-26","02:09",8,1.8,1,99,99,12.5,12.5,0,0,0,0,12.5,0,0,0,0,0,12.5,0
356159,-1,"2007-01-17","15:51",146,75.23,58.13,33.79,37.91,7.53,2.05,0.68,0.68,0,4.11,2.74,2.05,0,0,0.68,2.74,14.38,3.42
126479,118,"2004-04-10","17:02",176,75.6,89.42,28.62,68.66,8.52,2.27,1.14,0,3.41,1.7,2.84,0.57,0,0,0,8.52,6.25,0
232061,71541,"2005-08-24","23:48",58,91,88.61,26.55,97.32,6.9,0,0,5.17,0,1.72,6.9,1.72,0,0,1.72,5.17,13.79,5.17
296473,79334,"2006-06-21","03:04",20,51.43,15.86,93.3,96.76,5,5,0,0,0,0,5,0,0,0,0,10,0,5
698904,116475,"2010-04-11","01:57",88,65.89,50,80.39,94.75,7.95,1.14,1.14,3.41,0,2.27,4.55,0,0,0,0,5.68,9.09,0
283958,-1,"2006-08-07","10:30",431,91.37,74.96,11.91,73.44,3.94,1.86,0,0,0.46,1.62,3.25,0.7,0,0,0.46,3.25,5.34,0
291742,91680,"2006-05-04","22:59",30,32.98,1,98.01,99,10,10,0,0,0,0,6.67,0,0,0,0,0,20,0
548634,110767,"2008-12-14","21:35",51,5.31,88.03,6.2,99,15.69,3.92,1.96,5.88,3.92,0,7.84,0,0,0,0,5.88,11.76,1.96
254249,42944,"2006-01-09","20:35",69,30.76,87.68,27.39,25.77,8.7,1.45,1.45,4.35,0,1.45,2.9,2.9,0,2.9,0,2.9,8.7,0
313466,109171,"2007-01-10","20:13",75,13.41,78.82,60.95,9.41,20,9.33,0,5.33,0,5.33,4,5.33,0,2.67,1.33,6.67,10.67,1.33
140099,118,"2005-07-12","05:17",26,73.9,12.43,83.83,1,7.69,7.69,0,0,0,0,0,7.69,3.85,0,3.85,7.69,11.54,0
471504,83488,"2008-04-08","00:28",121,49.54,69,68.95,6.99,6.61,0,4.13,0,0,2.48,0,1.65,1.65,0,0,2.48,14.05,1.65
571675,166362,"2009-02-15","23:13",115,36.81,83.06,18.64,58.68,11.3,0,4.35,0,0,6.96,2.61,0.87,0,0.87,0,5.22,11.3,0.87
283479,88229,"2006-04-04","03:37",206,55.83,68.62,80.75,25.77,6.31,1.46,1.94,0.97,0,1.94,1.94,1.94,0.49,0.97,0,1.94,13.59,2.43
126601,41237,"2004-04-18","06:03",36,6.55,60.95,58.07,25.77,25,13.89,0,2.78,5.56,2.78,2.78,2.78,0,0,0,8.33,8.33,0
267041,84592,"2006-02-02","07:56",120,58.47,50,94.93,14.3,7.5,0.83,0.83,0,0,5.83,1.67,2.5,0.83,1.67,0,1.67,12.5,0
270648,88813,"2006-02-14","04:29",133,28.22,61.84,55.32,99,7.52,1.5,0,3.76,0,2.26,8.27,2.26,0.75,0.75,0,0.75,13.53,1.5
374038,119998,"2007-03-26","05:39",22,96.29,32.48,1,1,0,0,0,0,0,0,0,4.55,0,0,4.55,4.55,13.64,0
391596,77054,"2007-05-29","09:44",39,98.53,60.13,30.55,73.64,5.13,5.13,0,0,0,0,2.56,0,0,0,0,7.69,2.56,0
483439,118148,"2008-04-24","19:21",97,58.4,76.47,10.29,1,9.28,2.06,2.06,3.09,1.03,1.03,2.06,7.22,0,4.12,0,1.03,9.28,0
283958,-1,"2006-08-18","07:51",85,35.02,20.51,22.52,1,7.06,3.53,0,3.53,0,0,1.18,4.71,0,0,2.35,7.06,8.24,1.18
361175,77877,"2007-03-11","04:44",66,17.96,32.48,61.34,54.29,13.64,6.06,0,0,4.55,3.03,3.03,1.52,0,0,0,1.52,16.67,1.52
381763,7587,"2007-04-19","07:09",100,75.14,69.14,30.86,1.65,8,1,4,0,2,1,1,4,1,2,1,4,9,1
367136,91777,"2007-02-28","02:40",115,61.2,30.08,60.58,6.45,8.7,4.35,0,0.87,0,3.48,0.87,2.61,0,0.87,0,3.48,14.78,0
122237,37614,"2004-03-18","00:03",177,30.39,91.23,45.61,6.73,11.86,2.82,0,6.21,0,2.82,2.26,3.95,1.13,1.69,0,3.39,11.86,1.69
462167,74180,"2008-02-21","13:47",20,4.01,50,43.37,96.76,10,10,0,0,0,0,10,5,0,5,0,5,0,0
275411,68157,"2006-03-04","19:26",28,37.39,99,4.35,1,17.86,3.57,0,10.71,0,3.57,0,3.57,0,0,0,0,7.14,0
301365,51772,"2006-06-26","11:05",21,92.84,50,1,25.77,4.76,4.76,0,0,0,0,4.76,4.76,4.76,4.76,0,0,4.76,0
51974,20124,"2003-01-15","10:29",75,72.8,65.56,14.56,99,8,8,0,0,0,0,6.67,0,0,0,0,0,17.33,0
191377,32925,"2005-05-08","04:31",211,78.45,59.36,28.19,25.77,2.84,0,0.47,1.9,0,0.47,2.37,2.37,0,1.42,0,3.32,12.32,0.47
222265,61230,"2005-08-04","21:19",375,47.62,83.15,10.08,1,8.8,0.53,1.07,1.6,0.8,4.8,1.6,5.6,0.53,2.93,0,4.27,11.2,2.4
475890,142960,"2008-03-31","03:04",51,26.21,21.64,18.79,62.94,3.92,1.96,1.96,0,0,0,3.92,1.96,0,1.96,0,1.96,17.65,0
645597,182820,"2009-10-05","06:42",48,80.75,85.13,3.9,92.4,8.33,4.17,0,2.08,0,2.08,4.17,0,0,0,0,2.08,8.33,0
249659,34292,"2005-11-25","21:39",62,57.81,79.01,90.96,25.77,11.29,3.23,0,6.45,1.61,0,0,0,0,0,0,1.61,16.13,0
381763,118129,"2007-04-19","22:05",14,47.35,76.25,13.15,99,7.14,7.14,0,0,0,0,14.29,7.14,0,7.14,0,0,7.14,7.14
568813,159933,"2009-02-05","03:19",83,53.49,27.35,86.84,87.64,10.84,10.84,0,0,0,0,3.61,0,0,0,0,4.82,12.05,0
353486,54960,"2007-01-10","05:07",49,87.95,79.29,1,64.46,2.04,0,2.04,0,0,0,4.08,2.04,0,2.04,0,2.04,10.2,0
674404,178803,"2010-01-18","15:14",71,67.65,55.59,8.28,1,0,0,0,0,0,0,1.41,5.63,0,5.63,0,0,12.68,0
191868,32249,"2005-05-29","22:33",61,89.06,43.48,1.71,25.77,4.92,3.28,0,0,1.64,0,1.64,1.64,0,0,1.64,1.64,6.56,0
582791,166362,"2009-03-24","08:17",168,79.57,68.29,26.67,3.31,3.57,0.6,1.19,0,0,1.79,0.6,2.98,0,0,1.19,6.55,7.14,0
258009,1740,"2005-12-29","09:15",79,82.17,60.01,8.23,25.77,10.13,3.8,0,2.53,2.53,1.27,0,0,0,0,0,5.06,8.86,0
